ID	i1	i2	i3	i4	i5	i6	i7	i8	i9	i0	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	i51	i52	i53	i54	i55	i56	i57	i58	i59	i60
243511	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0
243521	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0
243531	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0
243541	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
243551	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0
243561	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1
243571	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0
243581	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
243591	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
243601	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0
243611	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1
243621	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
243631	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1
243641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1
243651	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0
243661	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0
243671	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
243681	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0
243691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0
243701	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0
243711	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0
243721	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1
243731	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1
243741	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
243751	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0
243761	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
243771	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0
243781	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0
243791	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0
243801	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0
243811	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0
243821	1	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1
243831	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1
243841	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
243851	1	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0
243861	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1
243871	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0
243881	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0
243891	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0
243901	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0
243911	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0
243921	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1
243931	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1
243941	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0
243951	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0
243961	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
243971	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
243981	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	1
243991	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
244001	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0
244011	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1
244021	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0
244031	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
244041	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1
244051	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1
244061	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1
244071	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1
244081	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1
244091	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0
244101	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
244111	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
244121	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0
244131	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
244141	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0
244151	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1
244161	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
244171	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1
244181	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1
244191	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1
244201	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1
244211	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
244221	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
244231	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0
244241	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1
244251	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0
244261	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
244271	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1
244281	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
244291	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0
244301	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
244311	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1
244321	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0
244331	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0
244341	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
244351	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
244361	0	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0
244371	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1
244381	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0
244391	0	0	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1
244401	1	1	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0
244411	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0
244421	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1
244431	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
244441	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
244451	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1
244461	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1
244471	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0
244481	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
244491	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	1	0
244501	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0
244511	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1
244521	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0
244531	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1
244541	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0
244551	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0
244561	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0
244571	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0
244581	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
244591	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
244601	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0
244611	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1
244621	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0
