ID	FormA1	FormA2	FormA3	FormA4	FormA5	FormA6	FormA7	FormA8	FormA9	FormA10	FormA11	FormA12	FormA13	FormA14	FormA15	FormA16	FormA17	FormA18	FormA19	FormA20	FormA21	FormA22	FormA23	FormA24	FormA25	FormA26	FormA27	FormA28	FormA29	FormA30	FormB1	FormB2	FormB3	FormB4	FormB5	FormB6	FormB7	FormB8	FormB9	FormB10	FormB11	FormB12	FormB13	FormB14	FormB15	FormB16	FormB17	FormB18	FormB19	FormB20	FormB21	FormB22	FormB23	FormB24	FormB25	FormB26	FormB27	FormB28	FormB29	FormB30
163491	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1
163501	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1
163511	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0
163521	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1
163531	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0
163541	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0
163551	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
163561	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0
163571	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1
163581	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0
163591	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0
163601	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
163611	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0
163621	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0
163631	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
163641	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1
163651	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0
163661	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0
163671	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1
163681	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1
163691	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0
163701	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0
163711	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0
163721	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	1
163731	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0
163741	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0
163751	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	0	1	0
163761	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1
163771	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1
163781	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
163791	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0
163801	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1
163811	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0
163821	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1
163831	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1
163841	1	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1
163851	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0
163861	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0
163871	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1
163881	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1
163891	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
163901	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0
163911	1	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0
163921	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0
163931	0	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1
163941	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1
163951	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	0
163961	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0
163971	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0
163981	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0
163991	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0
164001	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0
164011	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1
164021	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0
164031	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0
164041	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1
164051	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0
164061	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1
164071	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	1
164081	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1
164091	1	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1
164101	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0
164111	0	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0
164121	1	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1
164131	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1
164141	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0
164151	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	1	0
164161	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	1	0
164171	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	0
164181	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
164191	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1
164201	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1
164211	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0
164221	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1
164231	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0
164241	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1
164251	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0
164261	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1
164271	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	1
164281	1	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	1
164291	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0
164301	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1
164311	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	1
164321	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0
164331	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1
164341	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0
164351	1	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	0	0
164361	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0
164371	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0
164381	1	1	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1
164391	1	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
164401	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0
164411	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1
164421	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0
164431	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1
164441	1	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0
164451	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0
164461	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0
164471	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
164481	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0
164491	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0
164501	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1
164511	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0
164521	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0
164531	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1
164541	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1
164551	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0
164561	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0
164571	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0
164581	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1
164591	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
